# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2308       1.393460044471e-11       6.859313066550e-13      -1.297353647541e-12       0.000000000000e+00       1.845580858102e-16       9.615746298284e-18       5.098500451348e-18 
 2309       1.394102937522e-11       6.811247493265e-13      -1.299672325839e-12       0.000000000000e+00       1.841900720313e-16       9.579656404481e-18       5.029852736623e-18 
 2310       1.394756528554e-11       6.762937557174e-13      -1.301746091145e-12       0.000000000000e+00       1.838228943892e-16       9.546343832266e-18       4.961502340294e-18 
 2311       1.395419286508e-11       6.714398497507e-13      -1.303575880535e-12       0.000000000000e+00       1.834565508942e-16       9.515788665256e-18       4.893494718200e-18 
 2312       1.396089674950e-11       6.665645607492e-13      -1.305162635997e-12       0.000000000000e+00       1.830910395409e-16       9.487970899072e-18       4.825875480976e-18 
 2313       1.396766152069e-11       6.616694234417e-13      -1.306507304427e-12       0.000000000000e+00       1.827263583073e-16       9.462870441238e-18       4.758690394214e-18 
 2314       1.397447170669e-11       6.567559779683e-13      -1.307610837645e-12       0.000000000000e+00       1.823625051555e-16       9.440467111077e-18       4.691985378635e-18 
 2315       1.398131178163e-11       6.518257698866e-13      -1.308474192396e-12       0.000000000000e+00       1.819994780310e-16       9.420740639613e-18       4.625806510249e-18 
 2316       1.398816616566e-11       6.468803501777e-13      -1.309098330356e-12       0.000000000000e+00       1.816372748635e-16       9.403670669464e-18       4.560200020530e-18 
 2317       1.399501922494e-11       6.419212752517e-13      -1.309484218139e-12       0.000000000000e+00       1.812758935661e-16       9.389236754743e-18       4.495212296573e-18 
 2318       1.400185527152e-11       6.369501069541e-13      -1.309632827303e-12       0.000000000000e+00       1.809153320357e-16       9.377418360955e-18       4.430889881267e-18 
 2319       1.400865856333e-11       6.319684125709e-13      -1.309545134354e-12       0.000000000000e+00       1.805555881528e-16       9.368194864895e-18       4.367279473458e-18 
 2320       1.401541330410e-11       6.269777648354e-13      -1.309222120755e-12       0.000000000000e+00       1.801966597817e-16       9.361545554547e-18       4.304427928117e-18 
 2321       1.402210364328e-11       6.219797419333e-13      -1.308664772930e-12       0.000000000000e+00       1.798385447701e-16       9.357449628981e-18       4.242382256505e-18 
 2322       1.402871367603e-11       6.169759275090e-13      -1.307874082268e-12       0.000000000000e+00       1.794812409497e-16       9.355886198248e-18       4.181189626342e-18 
 2323       1.403522744314e-11       6.119679106716e-13      -1.306851045134e-12       0.000000000000e+00       1.791247461354e-16       9.356834283284e-18       4.120897361968e-18 
 2324       1.404162893094e-11       6.069572860001e-13      -1.305596662870e-12       0.000000000000e+00       1.787690581260e-16       9.360272815803e-18       4.061552944517e-18 
 2325       1.404790207131e-11       6.019456535501e-13      -1.304111941804e-12       0.000000000000e+00       1.784141747035e-16       9.366180638197e-18       4.003204012076e-18 
 2326       1.405403074155e-11       5.969346188591e-13      -1.302397893254e-12       0.000000000000e+00       1.780600936336e-16       9.374536503434e-18       3.945898359856e-18 
 2327       1.405999876437e-11       5.919257929526e-13      -1.300455533535e-12       0.000000000000e+00       1.777068126657e-16       9.385319074955e-18       3.889683940356e-18 
 2328       1.406578990781e-11       5.869207923500e-13      -1.298285883964e-12       0.000000000000e+00       1.773543295324e-16       9.398506926571e-18       3.834608863532e-18 
 2329       1.407138788517e-11       5.819212390705e-13      -1.295889970869e-12       0.000000000000e+00       1.770026419499e-16       9.414078542366e-18       3.780721396959e-18 
 2330       1.407677635501e-11       5.769287606388e-13      -1.293268825589e-12       0.000000000000e+00       1.766517476178e-16       9.432012316587e-18       3.728069966003e-18 
 2331       1.408193892101e-11       5.719449900909e-13      -1.290423484485e-12       0.000000000000e+00       1.763016442191e-16       9.452286553548e-18       3.676703153981e-18 
 2332       1.408685913197e-11       5.669715659806e-13      -1.287354988944e-12       0.000000000000e+00       1.759523294202e-16       9.474879467527e-18       3.626669702333e-18 
 2333       1.409152048173e-11       5.620101323846e-13      -1.284064385386e-12       0.000000000000e+00       1.756038008709e-16       9.499769182661e-18       3.578018510786e-18 
 2334       1.409590640912e-11       5.570623389088e-13      -1.280552725268e-12       0.000000000000e+00       1.752560562045e-16       9.526933732847e-18       3.530798637519e-18 
 2335       1.410000029788e-11       5.521298406940e-13      -1.276821065091e-12       0.000000000000e+00       1.749090930373e-16       9.556351061639e-18       3.485059299331e-18 
 2336       1.410378547664e-11       5.472142984220e-13      -1.272870466406e-12       0.000000000000e+00       1.745629089693e-16       9.587999022144e-18       3.440849871809e-18 
 2337       1.410724521883e-11       5.423173783213e-13      -1.268701995819e-12       0.000000000000e+00       1.742175015834e-16       9.621855376925e-18       3.398219889489e-18 
 2338       1.411036450725e-11       5.374406358192e-13      -1.264317128745e-12       0.000000000000e+00       1.738728685833e-16       9.657897002444e-18       3.357196951074e-18 
 2339       1.411313534001e-11       5.325851656908e-13      -1.259718963405e-12       0.000000000000e+00       1.735290082055e-16       9.696097497177e-18       3.317720283516e-18 
 2340       1.411555145767e-11       5.277519497306e-13      -1.254911014441e-12       0.000000000000e+00       1.731859188095e-16       9.736429558317e-18       3.279706762232e-18 
 2341       1.411760658170e-11       5.229419729113e-13      -1.249896809876e-12       0.000000000000e+00       1.728435987408e-16       9.778865775751e-18       3.243072967958e-18 
 2342       1.411929441436e-11       5.181562233867e-13      -1.244679891128e-12       0.000000000000e+00       1.725020463310e-16       9.823378631931e-18       3.207735186434e-18 
 2343       1.412060863876e-11       5.133956924951e-13      -1.239263813026e-12       0.000000000000e+00       1.721612598976e-16       9.869940501762e-18       3.173609408084e-18 
 2344       1.412154291881e-11       5.086613747627e-13      -1.233652143824e-12       0.000000000000e+00       1.718212377443e-16       9.918523652477e-18       3.140611327699e-18 
 2345       1.412209089918e-11       5.039542679069e-13      -1.227848465217e-12       0.000000000000e+00       1.714819781603e-16       9.969100243522e-18       3.108656344118e-18 
 2346       1.412224620532e-11       4.992753728395e-13      -1.221856372352e-12       0.000000000000e+00       1.711434794212e-16       1.002164232643e-17       3.077659559906e-18 
 2347       1.412200244342e-11       4.946256936701e-13      -1.215679473848e-12       0.000000000000e+00       1.708057397882e-16       1.007612184472e-17       3.047535781042e-18 
 2348       1.412135320037e-11       4.900062377097e-13      -1.209321391807e-12       0.000000000000e+00       1.704687575085e-16       1.013251063374e-17       3.018199516595e-18 
 2349       1.412029204379e-11       4.854180154735e-13      -1.202785761831e-12       0.000000000000e+00       1.701325308153e-16       1.019078042059e-17       2.989564978408e-18 
 2350       1.411881252197e-11       4.808620406846e-13      -1.196076233034e-12       0.000000000000e+00       1.697970579274e-16       1.025090282397e-17       2.961546080781e-18 
 2351       1.411690816385e-11       4.763393302771e-13      -1.189196468060e-12       0.000000000000e+00       1.694623370496e-16       1.031284935409e-17       2.934056440148e-18 
 2352       1.411457247904e-11       4.718509043998e-13      -1.182150143095e-12       0.000000000000e+00       1.691283663726e-16       1.037659141253e-17       2.907009374763e-18 
 2353       1.411179895776e-11       4.673977864190e-13      -1.174940947886e-12       0.000000000000e+00       1.687951440728e-16       1.044210029209e-17       2.880317904377e-18 
 2354       1.410858107082e-11       4.629810029221e-13      -1.167572585748e-12       0.000000000000e+00       1.684626683123e-16       1.050934717677e-17       2.853894749927e-18 
 2355       1.410491226963e-11       4.586015837211e-13      -1.160048773588e-12       0.000000000000e+00       1.681309372390e-16       1.057830314152e-17       2.827652333207e-18 
 2356       1.410078598616e-11       4.542605618556e-13      -1.152373241914e-12       0.000000000000e+00       1.677999489868e-16       1.064893915224e-17       2.801502776560e-18 
 2357       1.409619563293e-11       4.499589735962e-13      -1.144549734849e-12       0.000000000000e+00       1.674697016749e-16       1.072122606556e-17       2.775357902551e-18 
 2358       1.409113460298e-11       4.456978584480e-13      -1.136582010152e-12       0.000000000000e+00       1.671401934086e-16       1.079513462880e-17       2.749129233655e-18 
 2359       1.408559626985e-11       4.414782591536e-13      -1.128473839224e-12       0.000000000000e+00       1.668114222787e-16       1.087063547982e-17       2.722727991935e-18 
 2360       1.407957398757e-11       4.373012216969e-13      -1.120229007131e-12       0.000000000000e+00       1.664833863616e-16       1.094769914686e-17       2.696065098723e-18 
 2361       1.407306109064e-11       4.331677953060e-13      -1.111851312615e-12       0.000000000000e+00       1.661560837196e-16       1.102629604849e-17       2.669051174305e-18 
 2362       1.406605089401e-11       4.290790324566e-13      -1.103344568106e-12       0.000000000000e+00       1.658295124004e-16       1.110639649347e-17       2.641596537597e-18 
 2363       1.405853669304e-11       4.250359888754e-13      -1.094712599743e-12       0.000000000000e+00       1.655036704374e-16       1.118797068057e-17       2.613611205833e-18 
 2364       1.405051176351e-11       4.210397235435e-13      -1.085959247384e-12       0.000000000000e+00       1.651785558497e-16       1.127098869856e-17       2.585004894242e-18 
 2365       1.404196936159e-11       4.170912986997e-13      -1.077088364622e-12       0.000000000000e+00       1.648541666417e-16       1.135542052598e-17       2.555687015732e-18 
 2366       1.403290272380e-11       4.131917798435e-13      -1.068103818801e-12       0.000000000000e+00       1.645305008038e-16       1.144123603110e-17       2.525566680567e-18 
 2367       1.402330506704e-11       4.093422357389e-13      -1.059009491029e-12       0.000000000000e+00       1.642075563114e-16       1.152840497177e-17       2.494552696055e-18 
 2368       1.401316958851e-11       4.055437384176e-13      -1.049809276195e-12       0.000000000000e+00       1.638853311260e-16       1.161689699528e-17       2.462553566227e-18 
 2369       1.400248946572e-11       4.017973631818e-13      -1.040507082980e-12       0.000000000000e+00       1.635638231941e-16       1.170668163828e-17       2.429477491514e-18 
 2370       1.399125785649e-11       3.981041886084e-13      -1.031106833876e-12       0.000000000000e+00       1.632430304480e-16       1.179772832665e-17       2.395232368436e-18 
 2371       1.397946789889e-11       3.944652965517e-13      -1.021612465198e-12       0.000000000000e+00       1.629229508053e-16       1.189000637535e-17       2.359725789279e-18 
 2372       1.396711271124e-11       3.908817721468e-13      -1.012027927100e-12       0.000000000000e+00       1.626035821692e-16       1.198348498833e-17       2.322865041776e-18 
 2373       1.395418539212e-11       3.873547038131e-13      -1.002357183590e-12       0.000000000000e+00       1.622849224283e-16       1.207813325843e-17       2.284557108792e-18 
 2374       1.394067902027e-11       3.838851832577e-13      -9.926042125427e-13       0.000000000000e+00       1.619669694564e-16       1.217392016719e-17       2.244708668002e-18 
 2375       1.392658665467e-11       3.804743054783e-13      -9.827730057172e-13       0.000000000000e+00       1.616497211130e-16       1.227081458482e-17       2.203226091575e-18 
